TimeStep,"Blacktip Shark|Blacktip shark","Dusky Shark|Dusky shark","Sandbar Shark|Sandbar shark","Large Coastal Sharks|Large coastal sharks","Large Oceanic Sharks|Large oceanic sharks","Atlantic Sharpnose Shark|Atlantic sharpnose shark","Small Coastal Sharks|Small coastal sharks","Yellowfin Tuna|Yellowfin tuna","Bluefin Tuna|Bluefin tuna","Other Tunas|Other tunas",Billfish|Billfish,Swordfish|Swordfish,"Pelagic Coastal Piscivores|Pelagic coastal piscivores",Amberjack|Amberjack,Cobia|Cobia,"King Mackerel (1+)|King mackerel (1+yr)","Spanish Mackerel (0-1)|Spanish mackerel (0-1yr)","Spanish Mackerel (1+)|Spanish mackerel (1+yr)",Skates-rays|Skates-rays,"Gag grouper (0-3yr)|Gag grouper (0-3yr)","Gag grouper (3+yr)|Gag grouper (3+yr)","Red grouper (3+yr)|Red grouper (3+yr)","Yellowedge grouper (0-3yr)|Yellowedge grouper (0-3yr)","Yellowedge grouper (3+yr)|Yellowedge grouper (3+yr)","Goliath grouper|Goliath grouper","Deep-water grouper|Deep-water grouper","Shallow-water grouper|Shallow-water grouper","Red snapper (0yr)|Red snapper (0yr)","Red snapper (1-2yr)|Red snapper (1-2yr)","Red snapper (3+yr)|Red snapper (3+yr)","Vermilion snapper|Vermilion snapper","Mutton snapper|Mutton snapper","Other snapper|Other snapper","Inshore coastal piscivores|Inshore coastal piscivores","Sea trout|Sea trout","Oceanic piscivores|Oceanic piscivores","Benthic piscivores|Benthic piscivores","Reef piscivores|Reef piscivores","Reef invertebrate feeders|Reef invertebrate feeders","Demersal coastal invertebrate feeders|Demersal coastal invertebrate feeders","Red drum|Red drum","Benthic coastal invertebrate feeders|Benthic coastal invertebrate feeders",Tilefish|Tilefish,"Gray triggerfish|Gray triggerfish","Coastal omnivores|Coastal omnivores","Reef omnivores|Reef omnivores","Surface pelagics|Surface pelagics",Sardine-herring-scad|Sardine-herring-scad,"Menhaden (0yr)|Menhaden (0yr)","Menhaden (1yr)|Menhaden (1yr)","Menhaden (2yr)|Menhaden (2yr)","Menhaden (3yr)|Menhaden (3yr)","Menhaden (4yr)|Menhaden (4yr)",Anchovy-silverside-killifish|Anchovy-silverside-killifish,Mullet|Mullet,Butterfish|Butterfish,Cephalopod|Cephalopod,"Pink shrimp|Pink shrimp","Brown shrimp|Brown shrimp","White shrimp|White shrimp",Crab|Crab,"Sessile epifauna|Sessile epifauna","Mobile epifauna|Mobile epifauna",Zooplankton|Zooplankton
348,0.00010497,0.0002185133,4.972977E-05,0.0006649786,2.067895E-05,0.0002439544,7.777021E-05,0.01352963,0.001366024,0.05155734,0.006306896,0.01004107,0.004205151,0.00375982,0.0009932627,0.0002036375,1.869636E-06,7.324301E-05,6.085343E-05,0.0001631466,0.0008636399,0.001410086,1.429957E-09,0.0001665595,3.009654E-05,0.0004894201,0.001524483,1.245319E-09,9.203029E-06,0.001860554,0.001725336,0.0003641782,0.002594743,0.005091453,0.01349923,0.0005677945,0.002039273,0.0004565978,0.005785701,0.01152495,0.002177487,0.009304179,0.0003261562,0.0008241182,0.009555672,0.0001105565,0.0004448289,0.0005698359,3.846725E-05,0.003921154,0.007742147,0.001156703,0.0001771973,2.80454E-07,0.01641961,0.002437419,0.0004864653,0.003794233,0.09771422,0.04452937,0.09802672,0.02523564,0.03287601,0.002863202
349,0.0001054557,0.0002198087,5.022475E-05,0.0006660649,2.071938E-05,0.0002486959,7.76953E-05,0.01354782,0.001387641,0.05174584,0.006355156,0.01006854,0.004387404,0.00372791,0.001001314,0.0001832753,2.173999E-06,8.150411E-05,6.091666E-05,0.0001571561,0.0008809905,0.001417613,1.409947E-09,0.0001673406,3.059983E-05,0.0004884073,0.001498687,1.105018E-09,9.329464E-06,0.001883575,0.001695753,0.0003670891,0.002569956,0.005347286,0.01395682,0.000574427,0.002027731,0.0004553764,0.00602253,0.01163678,0.002263328,0.0094778,0.000323237,0.0008402167,0.009517576,0.0001088652,0.0004459603,0.0006063163,2.878001E-05,0.003816516,0.009231446,0.001239407,0.0002159121,3.063943E-07,0.01712748,0.002454878,0.000489136,0.00352983,0.09730337,0.04570552,0.09516075,0.02647686,0.03341199,0.002789843
350,0.000105903,0.0002216878,5.086305E-05,0.0006672902,2.075791E-05,0.0002525582,7.768882E-05,0.0135649,0.001408586,0.05196996,0.006413602,0.01009569,0.004603527,0.003717724,0.001007922,0.0001843513,2.194822E-06,8.633792E-05,6.108263E-05,0.0001538427,0.000900879,0.001419163,1.381882E-09,0.0001676782,3.12075E-05,0.0004861638,0.001465464,9.630775E-10,9.330722E-06,0.001905998,0.001659776,0.0003687514,0.002524325,0.005621289,0.01442542,0.000581914,0.002029614,0.0004472897,0.00613894,0.0118001,0.002359045,0.009688118,0.0003201352,0.0008579759,0.009348172,0.0001059453,0.0004445835,0.0006451641,2.176931E-05,0.004126863,0.01282138,0.001773191,0.0003342798,3.330513E-07,0.01769196,0.002475497,0.0004907093,0.003225174,0.09642135,0.04644438,0.09194349,0.02741136,0.03361211,0.002657491
351,0.000105878,0.0002237056,5.147251E-05,0.0006686119,2.079532E-05,0.0002552012,7.77338E-05,0.0135832,0.001428388,0.05219262,0.006470956,0.01012128,0.004800418,0.003712928,0.001010005,0.0002269048,2.014655E-06,8.774423E-05,6.125792E-05,0.0001483247,0.0009139507,0.001403251,1.326908E-09,0.0001663735,3.165286E-05,0.0004836182,0.001423722,7.789903E-10,8.997647E-06,0.001923352,0.001617471,0.000365888,0.002457647,0.005893845,0.01486384,0.0005894153,0.00203943,0.0004361121,0.006179865,0.01191969,0.002456715,0.009891104,0.0003170732,0.000875027,0.009129185,0.0001018941,0.0004419815,0.0006825866,1.772359E-05,0.005423964,0.01587626,0.00246194,0.0004927253,3.593514E-07,0.01815707,0.002490813,0.0004889178,0.002836919,0.09487237,0.04647766,0.08858125,0.02814124,0.03338604,0.002540811
352,0.0001058745,0.000225808,5.204728E-05,0.0006698842,2.083193E-05,0.0002541872,7.774071E-05,0.01359884,0.001447524,0.0524201,0.00652741,0.01014569,0.004888932,0.003686302,0.001017285,0.0002812434,1.766803E-06,8.459848E-05,6.110979E-05,0.0001452669,0.0009295007,0.001392616,1.281914E-09,0.0001655122,3.216006E-05,0.0004811605,0.001389688,7.885151E-10,9.071541E-06,0.001948328,0.001572714,0.0003609142,0.002387326,0.006109959,0.0152575,0.0005966286,0.00203863,0.0004254712,0.006263897,0.0121029,0.002526167,0.01008563,0.0003136315,0.0008907105,0.009027385,9.76355E-05,0.0004411367,0.0007119511,1.554458E-05,0.006048126,0.01576184,0.002875229,0.000586812,3.849219E-07,0.01870427,0.002502419,0.000480608,0.002484255,0.09306243,0.04606104,0.08650529,0.02861943,0.03299874,0.002446233
353,0.0001063985,0.0002282024,5.260648E-05,0.0006710495,2.086788E-05,0.0002529545,7.768516E-05,0.01361316,0.001467206,0.0526833,0.006588835,0.01017098,0.005001601,0.003664859,0.001031649,0.0002314025,1.483113E-06,8.145337E-05,6.116093E-05,0.0001444205,0.000952972,0.00141296,1.273983E-09,0.000164696,3.292386E-05,0.0004790723,0.001380968,1.103279E-09,9.755282E-06,0.001976856,0.001532978,0.0003581507,0.002343843,0.0062911,0.0156177,0.0006037599,0.002033141,0.0004203105,0.006450897,0.01231818,0.002580861,0.01026184,0.0003101596,0.00090521,0.009032427,9.466059E-05,0.000440683,0.0007367975,1.483141E-05,0.004407622,0.01436756,0.002600089,0.0004728478,4.095197E-07,0.01926306,0.002511398,0.0004696069,0.002314095,0.09121183,0.04555236,0.08465905,0.02903813,0.03250256,0.002390199
354,0.0001070955,0.0002315127,5.33854E-05,0.000672182,2.09045E-05,0.000253646,7.761498E-05,0.01364492,0.001488091,0.05311044,0.006641771,0.01021728,0.005160642,0.003651858,0.001046171,0.0001703725,1.147622E-06,7.692112E-05,6.165894E-05,0.0001447917,0.0009785336,0.001439268,1.291788E-09,0.0001638679,3.383141E-05,0.0004775759,0.001394966,1.360036E-09,1.024344E-05,0.002005432,0.00149925,0.0003578645,0.002342185,0.006313421,0.01585663,0.0006088727,0.002030549,0.0004228549,0.006658935,0.01252033,0.002590371,0.01037492,0.000307041,0.000919047,0.009074607,9.429629E-05,0.0004391538,0.0007544514,1.518088E-05,0.003796721,0.01421798,0.002345026,0.0003554454,4.294463E-07,0.01979868,0.002511393,0.0004617282,0.00231556,0.08982327,0.0452558,0.08282644,0.02902579,0.03205749,0.002390563
355,0.0001072973,0.0002337512,5.38106E-05,0.000673508,2.094709E-05,0.0002536456,7.763824E-05,0.01371457,0.001501291,0.05355889,0.006666597,0.01026672,0.005119856,0.003667862,0.001056767,0.0001580474,8.386655E-07,6.873791E-05,6.16839E-05,0.000147942,0.001011404,0.001470316,1.314996E-09,0.00016316,3.482882E-05,0.0004769265,0.001419435,1.420479E-09,1.041753E-05,0.002038491,0.001471957,0.0003598816,0.002366584,0.006074397,0.01561901,0.0006028865,0.002033625,0.0004271429,0.006647078,0.01264906,0.002518791,0.01040825,0.0003044129,0.000932515,0.009145712,9.563085E-05,0.0004395395,0.000722052,1.726928E-05,0.003266601,0.01444439,0.002373856,0.0003292282,4.09966E-07,0.01932729,0.002498066,0.0004594644,0.002433567,0.0896776,0.04541303,0.08189597,0.02810268,0.03219333,0.002460434
356,0.0001070979,0.0002343267,5.404782E-05,0.0006750412,2.099363E-05,0.0002530497,7.770367E-05,0.01379242,0.001500662,0.05386006,0.006665905,0.01021434,0.004895457,0.003687262,0.001063425,0.0001485038,5.573752E-07,5.910979E-05,6.213092E-05,0.0001508798,0.001043298,0.001500475,1.330959E-09,0.0001625225,3.586456E-05,0.0004767829,0.001448683,1.406271E-09,1.065678E-05,0.002068452,0.001448554,0.0003629907,0.002398545,0.005757705,0.01514462,0.0005921464,0.002035706,0.0004296312,0.006360991,0.01270261,0.002418619,0.0104,0.0003020172,0.0009451165,0.009213906,9.7589E-05,0.0004381844,0.000669699,1.968512E-05,0.002372793,0.01306547,0.002090751,0.0002885613,3.805038E-07,0.01854235,0.002435576,0.0004627292,0.002603292,0.09003909,0.04582464,0.08126386,0.0269622,0.03260052,0.002568681
357,0.0001069909,0.000234775,5.441699E-05,0.0006768466,2.104574E-05,0.0002530265,7.78196E-05,0.01388269,0.001493133,0.05432677,0.006661273,0.01018447,0.004612029,0.003712467,0.001071407,0.0001398316,3.578767E-07,3.090856E-05,6.312142E-05,0.0001533023,0.001071789,0.001523699,1.346351E-09,0.0001622925,3.680317E-05,0.0004771411,0.001475398,1.274216E-09,1.030988E-05,0.002084745,0.001429725,0.0003677707,0.002441617,0.005410082,0.01436323,0.0005816,0.002044345,0.0004308247,0.006011164,0.01255566,0.002300845,0.01018894,0.0002999768,0.0009557707,0.009277918,0.0001003839,0.0004347713,0.0006142046,1.936538E-05,0.001242201,0.007474613,0.001213331,0.0001668866,3.46012E-07,0.01754715,0.00232343,0.0004730817,0.002852642,0.09010471,0.04477127,0.08068614,0.0256109,0.03251482,0.002669512
358,0.000107256,0.0002357774,5.470576E-05,0.000678467,2.1097E-05,0.0002531011,7.787862E-05,0.01397313,0.001498749,0.05484251,0.006684102,0.01017646,0.004218181,0.003735718,0.001085954,0.0001324998,2.514117E-07,2.472471E-05,6.269534E-05,0.0001561155,0.001094736,0.001537135,1.34993E-09,0.0001620131,3.742564E-05,0.0004781535,0.001485889,1.036065E-09,9.455681E-06,0.002072855,0.001414223,0.0003739242,0.00248835,0.005062943,0.01343646,0.0005709462,0.002055968,0.0004341937,0.005676992,0.01216709,0.002187883,0.009791913,0.0002982024,0.0009643666,0.009421103,0.0001034038,0.0004350789,0.0005503237,1.625621E-05,0.0008612351,0.00559203,0.0008885697,0.0001211219,3.061851E-07,0.01648277,0.002227554,0.0004863571,0.00318663,0.09037071,0.0414454,0.08125816,0.0240608,0.03162029,0.002746513
359,0.0001078241,0.0002374818,5.513745E-05,0.0006798499,2.11479E-05,0.0002544223,7.784495E-05,0.01405093,0.001519424,0.05522709,0.006733691,0.01019127,0.004231444,0.003740308,0.001100774,0.0001336804,2.802552E-07,2.257215E-05,6.180762E-05,0.00015772,0.001115952,0.001558346,1.353887E-09,0.0001621802,3.807201E-05,0.000479822,0.001501988,1.051313E-09,8.620953E-06,0.002072072,0.001398113,0.0003805565,0.002537075,0.005017636,0.01313125,0.0005640411,0.002061051,0.0004400646,0.005592342,0.01180798,0.002170253,0.009481119,0.0002965258,0.0009754564,0.009572742,0.0001064573,0.000438521,0.0005287518,1.002671E-05,0.0006808747,0.004957402,0.0007670421,0.0001086338,2.913799E-07,0.01661142,0.002190045,0.000491766,0.003546939,0.09114415,0.03922164,0.0821154,0.0237399,0.03133556,0.00277255
360,0.0001605304,0.0002486126,6.043012E-05,0.0006810117,2.357066E-05,0.0002274088,7.76633E-05,0.01409589,0.001550077,0.05550117,0.006792072,0.01022134,0.004344218,0.003386019,0.001387808,0.0001063865,3.267917E-07,2.819993E-05,6.114217E-05,0.0001553214,0.0007468238,0.001182726,1.35837E-09,0.000164906,1.788409E-05,0.0004816535,0.001526011,1.401951E-09,3.841435E-06,0.001307875,0.0008886544,0.0003481226,0.002577664,0.005141763,0.01338803,0.0005673132,0.002050711,0.0004453984,0.005762013,0.01188334,0.002217086,0.009495689,0.0002358543,0.0008077153,0.009668509,0.0001087402,0.0004404563,0.0005499396,7.856904E-06,0.00117194,0.008922643,0.001400177,0.0001791167,3.033851E-07,0.01726891,0.002197405,0.0004931401,0.00449888,0.04903987,0.03755523,0.0618966,0.02452936,0.0316259,0.002746212
361,0.0001617202,0.0002508065,6.117774E-05,0.0006821819,2.362267E-05,0.0002312709,7.747253E-05,0.01411874,0.001581462,0.05570838,0.006850592,0.01025299,0.00448629,0.003368414,0.001392365,9.833927E-05,3.391789E-07,3.705782E-05,6.132813E-05,0.0001514562,0.0007652122,0.001200345,1.350996E-09,0.0001655475,1.838993E-05,0.0004819027,0.001524252,1.388983E-09,4.059113E-06,0.00132782,0.0008973958,0.0003523923,0.002576814,0.005324853,0.01384133,0.0005740509,0.002040082,0.0004419527,0.005909408,0.0121124,0.002279836,0.009670452,0.0002356009,0.000820284,0.009551262,0.0001088374,0.0004397546,0.0005864595,8.700006E-06,0.001182786,0.01019989,0.001741745,0.0002033195,3.247094E-07,0.01786611,0.00222142,0.000496578,0.004260997,0.05039017,0.03862605,0.0618431,0.0255206,0.03199732,0.002697731
362,0.0001607601,0.0002550976,6.262415E-05,0.0006836999,2.367363E-05,0.0002346149,7.747681E-05,0.01415035,0.001610981,0.05604388,0.006928456,0.01028561,0.004658856,0.003360466,0.001375003,9.610992E-05,3.804904E-07,4.392925E-05,6.225377E-05,0.0001438733,0.0007752387,0.001193523,1.301736E-09,0.0001646188,1.871941E-05,0.0004806831,0.001487805,1.108611E-09,3.936129E-06,0.001338807,0.0009073401,0.0003505097,0.002522667,0.005384345,0.01411816,0.0005817657,0.002044078,0.0004306833,0.005841339,0.01225213,0.0023552,0.009894018,0.0002359295,0.0008342342,0.009191981,0.0001063096,0.0004317778,0.0006178748,1.346095E-05,0.001133213,0.01019689,0.001956846,0.0002188739,3.348615E-07,0.01789788,0.002257359,0.0005043141,0.003806852,0.05172229,0.03976645,0.06077931,0.02643343,0.03188587,0.002600855
363,0.0001590267,0.000261311,6.429637E-05,0.0006855268,2.372385E-05,0.0002395515,7.76528E-05,0.01420056,0.001639176,0.0565483,0.007017191,0.01032055,0.004945063,0.003367987,0.001354631,0.0001018354,5.100102E-07,5.187087E-05,6.322072E-05,0.0001360579,0.0007830663,0.001178536,1.232076E-09,0.0001619815,1.899088E-05,0.0004792876,0.001445751,8.947968E-10,3.785019E-06,0.0013505,0.0009158883,0.0003455773,0.002445752,0.005410976,0.01443604,0.0005896452,0.002055198,0.0004155844,0.005633614,0.01241135,0.002418124,0.01014074,0.0002364445,0.0008482251,0.008730156,0.000102519,0.000418404,0.0006411968,2.382283E-05,0.001270914,0.01179811,0.00247459,0.0002801919,3.368956E-07,0.01770755,0.00229117,0.0005093099,0.003308938,0.05315279,0.04073339,0.05982276,0.02714732,0.03159928,0.002516419
364,0.0001578671,0.0002650841,6.442209E-05,0.0006872917,2.377451E-05,0.0002384352,7.779849E-05,0.01424299,0.001664411,0.05686495,0.007081338,0.01034902,0.00501487,0.003376995,0.00133886,0.0001335972,7.481963E-07,5.941819E-05,6.296608E-05,0.0001319024,0.0007883512,0.00115926,1.13869E-09,0.0001576278,1.930834E-05,0.0004782494,0.00141573,7.962157E-10,3.70257E-06,0.001364278,0.0009223033,0.0003386168,0.002365762,0.005563907,0.01479189,0.0005975088,0.002064072,0.0003985028,0.00537757,0.01263105,0.00249565,0.01033585,0.0002368279,0.0008611483,0.008362233,9.832546E-05,0.0004093248,0.0006693642,4.149876E-05,0.002036895,0.01209437,0.003084806,0.0003680478,3.538372E-07,0.01791867,0.002326855,0.000505611,0.002860376,0.0544435,0.04103709,0.05946194,0.02760963,0.03137501,0.002459645
365,0.0001578559,0.0002675673,6.429087E-05,0.0006887161,2.382531E-05,0.000233492,7.774335E-05,0.01427108,0.001687939,0.05710797,0.007128825,0.01037783,0.004970974,0.003372332,0.001335779,0.0001454664,1.05293E-06,6.780765E-05,6.273048E-05,0.0001297245,0.0007987414,0.001157122,1.06811E-09,0.000153895,1.971216E-05,0.0004774662,0.001409932,9.835824E-10,3.871731E-06,0.001386496,0.0009290894,0.0003327882,0.002300678,0.005695201,0.01512773,0.0006051257,0.002057717,0.0003906891,0.005450228,0.01284175,0.002558228,0.01050258,0.0002372148,0.0008732216,0.008321023,9.458844E-05,0.0004088605,0.0006936511,6.433381E-05,0.004453746,0.02012759,0.004859029,0.000613125,3.74648E-07,0.01832833,0.00236123,0.0004959677,0.002614341,0.05546181,0.04101755,0.05931775,0.02799501,0.03109219,0.00243927
366,0.0001584852,0.0002708421,6.441074E-05,0.0006900803,2.387746E-05,0.00023087,7.764866E-05,0.01431213,0.001716426,0.05756705,0.007177592,0.01043821,0.005012447,0.003369228,0.00134196,0.0001658469,1.210856E-06,7.448124E-05,6.278722E-05,0.0001294636,0.0008146798,0.001173283,1.039623E-09,0.0001509181,2.023058E-05,0.0004769636,0.001423472,1.278811E-09,4.139702E-06,0.001411428,0.0009377382,0.0003288881,0.002271116,0.00572446,0.01529249,0.0006096679,0.002046468,0.0003933562,0.005664204,0.0130474,0.002572621,0.01063802,0.0002376299,0.0008849607,0.008389913,9.290754E-05,0.0004103591,0.000710632,7.678669E-05,0.007000066,0.02112359,0.0055582,0.000790312,3.932069E-07,0.01872171,0.00238196,0.0004870573,0.002604129,0.05650155,0.04116004,0.05935335,0.02792091,0.03092324,0.002461501
367,0.0001593851,0.0002734265,6.479738E-05,0.0006917379,2.393589E-05,0.0002305969,7.76732E-05,0.01440588,0.001721966,0.05821176,0.007191068,0.01051975,0.004492204,0.003418216,0.001351501,0.0001840011,1.091712E-06,7.96289E-05,6.3657E-05,0.0001333351,0.0008382017,0.001196913,1.020552E-09,0.000147597,2.084704E-05,0.0004771315,0.00144617,1.41592E-09,4.359539E-06,0.001440952,0.0009516538,0.0003264385,0.002268788,0.00546514,0.01486752,0.000601822,0.002049023,0.0003973875,0.005541704,0.01306641,0.002463407,0.01058997,0.0002386485,0.0008969844,0.008482235,9.28874E-05,0.0004120052,0.0006395686,7.259357E-05,0.008321011,0.01731243,0.005421649,0.0008332782,3.659191E-07,0.01795647,0.00234718,0.0004854994,0.002768676,0.05781732,0.04119182,0.06006673,0.02702457,0.03099161,0.002533412
368,0.0001611687,0.0002756171,6.542735E-05,0.0006934896,2.399777E-05,0.0002321798,7.772812E-05,0.01450884,0.001732979,0.05872601,0.007221085,0.01047988,0.003982342,0.003468534,0.001360238,0.0002052464,7.630642E-07,7.597134E-05,6.48872E-05,0.0001374638,0.0008619366,0.00121817,1.069904E-09,0.0001451807,2.141266E-05,0.0004779833,0.001458445,1.308025E-09,4.220015E-06,0.001456771,0.0009697935,0.000328601,0.002298021,0.005122104,0.01404966,0.000590967,0.0020611,0.0003999119,0.005224757,0.01279729,0.002316921,0.01025778,0.000239972,0.0009071734,0.008554126,9.532367E-05,0.0004107333,0.0005670321,6.902681E-05,0.008725199,0.01283609,0.005227138,0.0008536145,3.212505E-07,0.01679114,0.00229726,0.0004918384,0.003082232,0.05899492,0.03987106,0.06104801,0.02570575,0.03042984,0.002627333
369,0.0001612088,0.0002761289,6.528692E-05,0.000695898,2.407037E-05,0.0002304062,7.791757E-05,0.01462938,0.001707385,0.05944496,0.007192993,0.01045025,0.003542327,0.003512432,0.001355709,0.0002496559,5.247683E-07,2.928058E-05,6.699127E-05,0.0001429539,0.0008845796,0.001237417,1.113253E-09,0.0001426407,2.20191E-05,0.0004790399,0.001471879,1.255234E-09,4.143956E-06,0.001474538,0.0009893873,0.0003323408,0.002336465,0.004780654,0.0131896,0.0005811044,0.00207922,0.0003974513,0.004889781,0.01248276,0.002172652,0.009902965,0.0002415042,0.0009163748,0.008554029,9.865251E-05,0.0004025676,0.0005130629,7.15481E-05,0.008101096,0.0083596,0.004305173,0.000728653,2.779396E-07,0.01560658,0.002199264,0.0005037778,0.003477535,0.06002983,0.03917322,0.06188588,0.02436067,0.03005295,0.002740049
370,0.0001618579,0.0002750006,6.508764E-05,0.0006978479,2.413932E-05,0.0002290994,7.797802E-05,0.01469978,0.001717956,0.05963149,0.007176348,0.01040296,0.00329936,0.003534238,0.001360269,0.0002666337,4.312691E-07,2.100037E-05,6.678602E-05,0.0001454291,0.0009027739,0.001248308,1.168759E-09,0.000141407,2.241551E-05,0.0004810149,0.001462984,1.008176E-09,3.807753E-06,0.001469405,0.001008012,0.0003381507,0.00237805,0.004459416,0.01229141,0.0005709273,0.002088823,0.0003990357,0.004586707,0.0120514,0.002045359,0.009535616,0.0002429946,0.0009231291,0.008693089,0.0001020367,0.0004012029,0.0004709233,8.196579E-05,0.006692196,0.005475118,0.003046428,0.0005973913,2.398246E-07,0.01449975,0.002138611,0.0005198755,0.003900384,0.06094521,0.03652495,0.06337055,0.0229725,0.02887945,0.002825452
371,0.0001612902,0.0002752224,6.489417E-05,0.0006993945,2.42052E-05,0.0002273896,7.788611E-05,0.01475201,0.001747757,0.05982106,0.007209436,0.01040463,0.003459813,0.003528973,0.001363158,0.0003084262,6.930674E-07,1.793802E-05,6.486443E-05,0.0001467748,0.0009189214,0.001269227,1.196339E-09,0.0001390667,2.285248E-05,0.0004825764,0.001471984,1.151938E-09,3.609741E-06,0.001474856,0.00102539,0.0003438603,0.002416227,0.004471699,0.01216658,0.0005681835,0.002098876,0.0004045968,0.004652872,0.01181314,0.002040544,0.00934323,0.0002441237,0.0009321281,0.008865164,0.0001050817,0.0004054091,0.0004709422,9.414506E-05,0.008338208,0.007024297,0.003480665,0.0006667187,2.346817E-07,0.0147068,0.002149326,0.0005260024,0.004340286,0.06184486,0.03526865,0.06499309,0.0230235,0.02877408,0.002861029
372,0.0001042167,0.0002958146,4.602772E-05,0.0007007617,2.028281E-05,0.0002068165,7.767638E-05,0.01477532,0.001783843,0.05995639,0.007251556,0.01042467,0.003715597,0.002623353,0.001677077,0.0004039193,8.921446E-07,3.079811E-05,6.314021E-05,0.0001447032,0.0003972896,0.001968538,1.246464E-09,0.0001369784,2.033204E-05,0.0004845378,0.001488933,1.583691E-09,3.719472E-06,0.002121257,0.001780614,0.0002585442,0.002447868,0.004646719,0.01248532,0.0005728632,0.002084412,0.0004110252,0.004885225,0.01191776,0.002090858,0.009397242,0.000259663,0.001584085,0.009017796,0.0001072857,0.0004098662,0.0005034312,0.0001064056,0.01110987,0.01134721,0.0044435,0.0007889212,2.498401E-07,0.015376,0.002182503,0.0005273147,0.004057082,0.1082259,0.02284788,0.07779567,0.02395671,0.02916843,0.002826698
373,0.0001048581,0.0002970345,4.646268E-05,0.0007021471,2.033204E-05,0.0002116175,7.748086E-05,0.01478514,0.001819325,0.06011076,0.007303985,0.010452,0.00403223,0.002621935,0.001677867,0.0004233933,1.016256E-06,5.058276E-05,6.279745E-05,0.0001385153,0.0004086078,0.001963678,1.258795E-09,0.0001365925,2.076293E-05,0.00048536,0.00146022,1.432107E-09,3.836019E-06,0.002139169,0.001738423,0.0002610469,0.002416279,0.004882133,0.01289597,0.0005798823,0.002068782,0.0004096287,0.005098226,0.01197061,0.002165162,0.009564549,0.0002595273,0.001579249,0.008956895,0.0001058343,0.0004124857,0.0005487434,0.0001156501,0.01215855,0.01319277,0.004505323,0.0009038118,2.726033E-07,0.01580422,0.002220877,0.0005316619,0.003635181,0.1057295,0.02337445,0.07652591,0.02513625,0.02959039,0.002731825
374,0.0001049315,0.0003003581,4.757529E-05,0.0007038291,2.037921E-05,0.0002168431,7.74666E-05,0.0148077,0.00185214,0.06039723,0.007374458,0.01048196,0.004382292,0.002640903,0.001662031,0.00044944,1.268589E-06,7.209971E-05,6.334368E-05,0.0001306969,0.0004158244,0.001913582,1.205596E-09,0.0001352593,2.092231E-05,0.0004852049,0.001400564,1.081516E-09,3.642839E-06,0.002138881,0.001669984,0.0002571373,0.0023329,0.005058897,0.01321956,0.0005873814,0.002066407,0.0004001922,0.005113595,0.01185422,0.002252534,0.009735343,0.0002592627,0.001569076,0.008667316,0.0001014458,0.0004086278,0.0005934346,0.0001253103,0.01248478,0.01433794,0.00421324,0.0009909313,2.909379E-07,0.0158255,0.002263329,0.0005379311,0.002999647,0.1021981,0.0239804,0.07351132,0.02628255,0.02950165,0.002604352
375,0.0001041971,0.0003042954,4.836891E-05,0.0007057007,2.042479E-05,0.0002223647,7.757467E-05,0.01484025,0.001882409,0.06072587,0.007456122,0.01051266,0.004731645,0.002680719,0.001640638,0.0005000265,1.289435E-06,7.87684E-05,6.394168E-05,0.0001207771,0.0004195946,0.001841546,1.098259E-09,0.0001313277,2.089671E-05,0.0004848829,0.00133392,7.911606E-10,3.338408E-06,0.002128644,0.001584831,0.0002491279,0.002227873,0.005247789,0.01356371,0.0005948706,0.002073315,0.0003878,0.005030989,0.01170537,0.002344052,0.009916888,0.0002587007,0.001557512,0.008293898,9.596165E-05,0.0004010431,0.0006399803,0.0001357556,0.01206718,0.01451177,0.00394338,0.001072672,3.081117E-07,0.0158754,0.002306022,0.0005405138,0.00238568,0.09832706,0.02451585,0.07016232,0.02717566,0.02904206,0.002475244
376,0.0001033368,0.0003070598,4.848165E-05,0.0007073311,2.046941E-05,0.0002187267,7.754367E-05,0.01486838,0.001914028,0.06103976,0.007514693,0.01055539,0.004680158,0.002700349,0.001630995,0.0006252332,1.485505E-06,8.401901E-05,6.268576E-05,0.0001148386,0.000424464,0.001785476,1.000458E-09,0.0001278862,2.090338E-05,0.0004844818,0.001284973,7.874577E-10,3.24493E-06,0.00213599,0.001500445,0.0002405022,0.00212595,0.005443569,0.01391958,0.0006024537,0.002061188,0.0003783419,0.005097835,0.01178293,0.002419792,0.01009187,0.0002578954,0.001544415,0.008187477,9.02563E-05,0.000400333,0.0006694955,0.0001332215,0.01750119,0.0202629,0.005250111,0.001649735,3.279884E-07,0.01621509,0.002336307,0.0005311976,0.001926528,0.09430914,0.02462278,0.06856446,0.02755154,0.02869893,0.002369115
