TimeStep,"Coastal dolphins","Offshore dolphins","Baleen whales",Seabird,"Sea turtle","Blacktip shark","Dusky shark","Sandbar shark","Large coastal sharks","Large oceanic sharks","Atlantic sharpnose shark","Small coastal sharks","Yellowfin tuna","Bluefin tuna","Other tunas",Billfish,Swordfish,"Pelagic coastal piscivores",Amberjack,Cobia,"King mackerel (0-1yr)","King mackerel (1+yr)","Spanish mackerel (0-1yr)","Spanish mackerel (1+yr)",Skates-rays,"Gag grouper (0-3yr)","Gag grouper (3+yr)","Red grouper (0-3yr)","Red grouper (3+yr)","Yellowedge grouper (0-3yr)","Yellowedge grouper (3+yr)","Goliath grouper","Deep-water grouper","Shallow-water grouper","Red snapper (0yr)","Red snapper (1-2yr)","Red snapper (3+yr)","Vermilion snapper","Mutton snapper","Other snapper","Inshore coastal piscivores","Sea trout","Oceanic piscivores","Benthic piscivores","Reef piscivores","Reef invertebrate feeders","Demersal coastal invertebrate feeders","Red drum","Benthic coastal invertebrate feeders",Tilefish,"Gray triggerfish","Coastal omnivores","Reef omnivores","Surface pelagics","Large oceanic planktivores","Oceanic planktivores",Sardine-herring-scad,"Menhaden (0yr)","Menhaden (1yr)","Menhaden (2yr)","Menhaden (3yr)","Menhaden (4yr)",Anchovy-silverside-killifish,Mullet,Butterfish,Cephalopod,"Pink shrimp","Brown shrimp","White shrimp",Crab,"Sessile epifauna","Mobile epifauna",Zooplankton,Infauna,Algae,Seagrass,Phytoplankton,Detritus
129,0.02002922,0.03848199,0.02788529,0.01205572,0.01330931,0.03869537,0.004398812,0.0008734312,0.0316652,0.02065926,0.009367913,0.001571389,0.02858051,0.01401291,0.2014497,0.002197404,0.02257042,0.01133602,0.007296577,0.005648355,9.925251E-06,0.02393869,6.500698E-06,0.001556605,0.03519044,0.0007786477,0.00433212,0.0004149482,0.002659294,2.801816E-05,0.005890329,1.178711E-05,0.003550239,0.007995723,0.0001368066,0.002436335,0.007626171,0.02526341,0.003895902,0.007356519,0.02031798,0.03270857,0.07367239,0.02315813,0.02052957,0.07899166,0.3873658,0.01716966,0.391179,0.001631991,0.01669402,0.1138233,0.04305526,0.1495333,0.02692151,0.1073774,0.4588302,0.02517105,0.06063678,0.01719498,0.00989959,0.00778291,0.1219873,0.08263687,0.1405741,2.020376,0.05700659,0.0194919,0.2603014,0.1341917,8.017627,9.73685,20.14075,17.46311,33.57235,12.89322,26.93304,60.10052
130,0.02003043,0.03852179,0.02789398,0.01205463,0.01331178,0.03874764,0.004381371,0.0008673986,0.03167387,0.02066462,0.0093716,0.001573101,0.0287369,0.01420374,0.2033948,0.002214143,0.02260706,0.01127647,0.007390076,0.005736268,9.439038E-06,0.02332826,7.764565E-06,0.001591101,0.03518371,0.000785815,0.004332724,0.0004158187,0.002699633,2.778794E-05,0.005908143,1.286381E-05,0.00354551,0.008052829,0.0001446287,0.002176571,0.007595957,0.025016,0.003944342,0.007466881,0.02023609,0.03245068,0.07317384,0.02299259,0.02082225,0.07940015,0.3835066,0.01706287,0.3856949,0.001625416,0.01635164,0.1153925,0.04417313,0.151273,0.02693053,0.1081054,0.4498665,0.02400109,0.07134936,0.01662459,0.01103837,0.007412508,0.1206279,0.08314562,0.1412607,2.039528,0.06210583,0.01997615,0.2581621,0.1370679,7.87912,9.760663,20.21615,17.61424,33.47789,12.52944,26.81,60.33347
131,0.02002952,0.0385602,0.02790589,0.01205051,0.01331255,0.03877838,0.004366478,0.0008620572,0.03167575,0.02066741,0.009371219,0.001572355,0.02884453,0.01438829,0.2051368,0.002232294,0.02265515,0.01147597,0.007456908,0.00582027,9.426378E-06,0.02275786,8.699284E-06,0.001660006,0.03523324,0.0007896135,0.004325881,0.000413219,0.002743651,2.773576E-05,0.005927806,1.422796E-05,0.00353679,0.008123133,0.0001844971,0.002351241,0.007683194,0.02480185,0.003989612,0.007553147,0.02070575,0.0329114,0.07319418,0.02295585,0.02109087,0.08181676,0.3867185,0.01733381,0.3868017,0.001619781,0.01603011,0.1166728,0.04493897,0.1527879,0.02692713,0.1079708,0.4571668,0.02188893,0.08277444,0.01815643,0.01252021,0.007217308,0.1271354,0.08557723,0.1429128,2.024399,0.065688,0.02024999,0.2659657,0.1387682,8.03021,9.869493,20.1117,17.59698,33.11991,11.66904,26.4483,60.05256
132,0.02003289,0.03860003,0.02791878,0.01204632,0.01331307,0.03873148,0.004350844,0.0008580755,0.03167889,0.02066849,0.009291384,0.001571043,0.0289278,0.01457013,0.206772,0.002251073,0.02270599,0.01174637,0.007344837,0.00587225,8.308099E-06,0.02142035,9.442491E-06,0.001709428,0.03530704,0.0007851948,0.004301665,0.0004073803,0.002756857,2.76502E-05,0.005955677,1.532218E-05,0.003530091,0.008125906,0.0001892812,0.002504397,0.007783072,0.02456765,0.004003243,0.007553301,0.02137136,0.03363266,0.07354116,0.02298158,0.02111126,0.08390338,0.390195,0.01774751,0.3913609,0.001619976,0.01582306,0.1166419,0.04491455,0.1536747,0.02691781,0.1072956,0.4696393,0.0198763,0.07578088,0.01988065,0.01287984,0.006741639,0.1358573,0.08807024,0.1447074,2.002861,0.06478072,0.0214656,0.2756417,0.1383478,8.260268,9.984006,19.91588,17.48889,32.41893,10.51611,25.78841,59.18984
133,0.0200464,0.0386552,0.02792901,0.01204319,0.01331401,0.03852993,0.004334809,0.000853712,0.03169009,0.02066814,0.009121191,0.001571009,0.0290128,0.0147528,0.2083918,0.00226988,0.02275554,0.01196392,0.007185659,0.005867487,5.614199E-06,0.02066203,8.507587E-06,0.001745831,0.03536997,0.0007593053,0.004256093,0.0003943251,0.002712307,2.72627E-05,0.005949398,1.586416E-05,0.00352835,0.008036426,0.0001641719,0.002486401,0.007849206,0.0242872,0.003972039,0.007450568,0.02205868,0.03438966,0.07402911,0.02302947,0.02087309,0.08436925,0.391126,0.01821363,0.3971192,0.001621827,0.01566034,0.1148325,0.04394738,0.153167,0.02690641,0.106435,0.4812299,0.01897028,0.06315231,0.02030936,0.01174612,0.005881807,0.1424107,0.08936208,0.1464417,1.990413,0.05940874,0.02258039,0.2817229,0.1360232,8.502157,10.01919,19.64311,17.33908,31.80089,9.607323,25.2138,57.67126
134,0.02006234,0.03871674,0.02793753,0.01203974,0.01331532,0.03827658,0.004319003,0.0008492729,0.03170569,0.02066652,0.008915856,0.001571865,0.02910285,0.01493742,0.2100221,0.002288349,0.02280328,0.01217897,0.007023503,0.005843939,4.733474E-06,0.02002919,8.808741E-06,0.001788807,0.03543101,0.0007296149,0.00419911,0.0003813692,0.002647396,2.64571E-05,0.005916222,1.612128E-05,0.003529458,0.007904071,0.000136739,0.002418873,0.007900651,0.02396071,0.003907542,0.007291362,0.02274491,0.03513958,0.07456056,0.02308356,0.0205147,0.08378246,0.3908702,0.01866871,0.4034266,0.001624135,0.01551332,0.1123103,0.04247708,0.1520586,0.02689452,0.1055305,0.4925946,0.01922364,0.05365255,0.02039885,0.01032268,0.005080056,0.1489886,0.09059859,0.1481292,1.97791,0.05208184,0.02360305,0.2861179,0.1333406,8.701179,9.996086,19.31184,17.11932,31.45877,9.108829,24.88829,56.19127
135,0.02006904,0.03876188,0.02794468,0.01203455,0.01331668,0.03813746,0.004303242,0.0008452702,0.03171675,0.02066403,0.008765611,0.001571986,0.02918389,0.01512388,0.2116516,0.002306407,0.02284984,0.01246021,0.006871951,0.005857835,9.424576E-06,0.01905497,9.724651E-06,0.001844452,0.03551242,0.0007174191,0.004159064,0.0003786234,0.002615338,2.581433E-05,0.005894759,1.660359E-05,0.003531487,0.007793363,0.0001334665,0.002457689,0.007983177,0.02366018,0.003838643,0.007131501,0.02331314,0.03578242,0.07507148,0.02316492,0.02016183,0.08372415,0.3936647,0.01905587,0.4088012,0.00162695,0.01536789,0.1109514,0.04092388,0.1519352,0.02688326,0.1046353,0.5077507,0.01965936,0.05712826,0.0245308,0.009992238,0.004944304,0.1577124,0.09252418,0.1497918,1.950192,0.04556933,0.02448297,0.288599,0.1321117,8.821426,9.969846,18.95494,16.82255,31.69215,9.158773,25.21718,55.23989
136,0.02007019,0.03879546,0.02795096,0.01202799,0.0133182,0.03807075,0.004286624,0.0008410026,0.03172206,0.020661,0.008670965,0.001571202,0.02925368,0.01531277,0.2132744,0.002324306,0.02289509,0.01275362,0.006732877,0.005897072,1.541623E-05,0.01850564,1.073169E-05,0.001936512,0.03559323,0.0007247614,0.004144832,0.0003836533,0.002646274,2.576033E-05,0.005889524,1.770634E-05,0.003533461,0.007771802,0.0001725211,0.002648758,0.008083173,0.02341536,0.003789401,0.007038272,0.02375125,0.0363402,0.07553677,0.02325239,0.02010648,0.08579191,0.3977939,0.01936993,0.4120126,0.001630128,0.0152214,0.1109249,0.03978139,0.1522481,0.02687332,0.1038211,0.5235378,0.0203537,0.07481614,0.03491553,0.01030427,0.005213266,0.1666139,0.09465946,0.1512652,1.913891,0.04265735,0.02520254,0.2901835,0.1311073,8.918503,9.934097,18.72961,16.57251,32.33763,9.697917,25.94641,55.54839
137,0.02007044,0.03882463,0.02795665,0.01202088,0.01332,0.03801927,0.004268693,0.0008360853,0.03172584,0.02065789,0.008596281,0.001570603,0.02933179,0.01550727,0.214961,0.002341217,0.02293828,0.01303265,0.006606957,0.005939428,2.072178E-05,0.0196428,1.208313E-05,0.002074362,0.03567137,0.0007377755,0.004142165,0.0003884271,0.002687915,2.613617E-05,0.005885581,1.906217E-05,0.003534875,0.007815391,0.0002027924,0.002794122,0.008183508,0.0232091,0.003768613,0.00702934,0.0239092,0.03670618,0.07580791,0.02333948,0.02027284,0.08841304,0.4013632,0.01947602,0.412876,0.001633748,0.01507742,0.1112276,0.03953306,0.152365,0.02686797,0.1034084,0.5369712,0.02078529,0.1037768,0.05074533,0.0110701,0.005913334,0.1745865,0.09681454,0.152473,1.882931,0.04286669,0.02598658,0.2934175,0.1301056,8.985126,9.911734,18.73378,16.46139,32.82133,10.44446,26.401,56.91418
138,0.02007386,0.03885449,0.02796312,0.01202079,0.01332315,0.03802086,0.00425037,0.0008311385,0.03173848,0.02065778,0.00854948,0.001572504,0.02946262,0.01571335,0.2168805,0.00235741,0.022977,0.01282671,0.006532061,0.005993105,2.577944E-05,0.02047194,1.300626E-05,0.001974755,0.03574796,0.0007559655,0.004175246,0.0003949567,0.002745537,2.682294E-05,0.005902107,2.045562E-05,0.003537516,0.007890206,0.0002080077,0.002850752,0.008311489,0.02303717,0.003771822,0.007088243,0.02321433,0.03621057,0.07556186,0.02343765,0.02050806,0.08814908,0.4015481,0.01902477,0.4101317,0.001638093,0.01494221,0.1117658,0.04005032,0.1530692,0.02687421,0.1038691,0.5256453,0.02039788,0.1209922,0.06547739,0.011141,0.006858036,0.1658536,0.09467153,0.1528237,1.88856,0.0452509,0.02711074,0.294695,0.1303465,8.890617,9.964065,19.01515,16.54482,33.066,11.27171,26.63363,58.17506
139,0.02008,0.03889342,0.02797028,0.0120237,0.01332785,0.03804567,0.004226099,0.0008248345,0.0317625,0.02065932,0.008488479,0.001575787,0.02962135,0.01593213,0.2190258,0.002368427,0.02298328,0.01235749,0.006472286,0.006046707,2.822616E-05,0.02146941,1.140439E-05,0.001801845,0.03579159,0.0007700163,0.004204441,0.0003964655,0.002790401,2.733699E-05,0.005900345,2.171532E-05,0.003540843,0.007959875,0.0001983282,0.002826796,0.008409527,0.02287849,0.003788155,0.007179017,0.02225795,0.03525502,0.07525616,0.02352091,0.02064512,0.08568035,0.3994419,0.01836163,0.4052894,0.001642661,0.01480099,0.1122812,0.0409663,0.1527243,0.02689776,0.1047625,0.5064021,0.01981242,0.1141472,0.06949488,0.010313,0.007135693,0.1514401,0.09083282,0.150234,1.917159,0.04875663,0.02827004,0.2906894,0.1311372,8.692172,9.998929,19.41311,16.76722,33.22377,12.10747,26.74158,59.03861
140,0.0200884,0.03894357,0.02797667,0.01202818,0.01333371,0.03807838,0.004195866,0.0008171944,0.03179515,0.02066319,0.008406635,0.001579873,0.0297962,0.01615357,0.2213593,0.002374871,0.02295638,0.01183173,0.00641009,0.006094219,3.048369E-05,0.02258245,1.054201E-05,0.001628797,0.03577944,0.0007778005,0.004223281,0.0003929682,0.0028162,2.768779E-05,0.005888967,2.274316E-05,0.003544202,0.008004489,0.0001780571,0.002699003,0.00845206,0.02272023,0.003811734,0.007280212,0.02125756,0.03404016,0.07499234,0.023561,0.02067449,0.08255626,0.395049,0.01764287,0.3986222,0.001647174,0.01464443,0.1127921,0.04205659,0.1512771,0.02693566,0.1058933,0.4857262,0.02019669,0.1033744,0.06931628,0.009519137,0.006944981,0.136244,0.08654739,0.1456761,1.962968,0.0529581,0.02922982,0.2801743,0.1320728,8.409892,9.922948,19.79018,17.08915,33.36523,12.70754,26.79796,59.65115
141,0.02009494,0.03898837,0.0279835,0.0120331,0.01333869,0.0381568,0.004172882,0.0008121781,0.03181769,0.02066878,0.008376214,0.001583114,0.029959,0.01637916,0.2235935,0.002387954,0.02295818,0.01131203,0.006339541,0.006163491,3.731116E-05,0.02371119,1.632761E-05,0.001541059,0.03568186,0.0007779732,0.004227758,0.0003870624,0.002816659,2.787829E-05,0.005906806,2.334761E-05,0.003545062,0.008022922,0.0001445274,0.002440231,0.008351457,0.02253785,0.003841415,0.007393318,0.02026981,0.0326875,0.07460693,0.02348264,0.02083541,0.07941946,0.3875418,0.01694457,0.3895902,0.00165058,0.01450536,0.114132,0.04322703,0.1514177,0.02695973,0.1068759,0.464597,0.02098261,0.1178225,0.08066201,0.009564075,0.00733883,0.1216527,0.08230684,0.1425557,2.016308,0.05798861,0.0304877,0.2607614,0.1341155,8.022007,9.72333,20.02993,17.44696,33.55744,12.89136,26.92982,60.09542
142,0.02009666,0.0390271,0.02799143,0.01203268,0.01334102,0.03822168,0.004157481,0.0008092897,0.03183093,0.02067577,0.008366073,0.001584813,0.03009522,0.01660125,0.2256474,0.002407265,0.02299577,0.01125265,0.006244371,0.006238343,4.01462E-05,0.02431101,2.218846E-05,0.001901673,0.03567598,0.0007855498,0.004221796,0.0003836178,0.002843104,2.774351E-05,0.005927644,2.427902E-05,0.003541017,0.008079263,0.0001517265,0.002183935,0.008308237,0.0223549,0.003871741,0.007502795,0.02018917,0.03241786,0.07409292,0.02330986,0.02111912,0.0797329,0.3834939,0.01684304,0.383226,0.001652194,0.01439271,0.1156564,0.04427433,0.1527261,0.02696704,0.1076056,0.4544618,0.02088594,0.144687,0.1037034,0.01007273,0.008284982,0.1200346,0.082789,0.1425094,2.033135,0.06305981,0.03174373,0.2582009,0.1357135,7.883572,9.741521,20.06168,17.59806,33.45792,12.52757,26.80326,60.32411
143,0.02009614,0.0390638,0.0280024,0.01202904,0.01334157,0.03826522,0.004144523,0.0008069086,0.03183716,0.02068015,0.008350783,0.001583933,0.03017738,0.01681584,0.2274631,0.00242825,0.02304501,0.01145387,0.00613005,0.006309079,3.912947E-05,0.02484241,2.472213E-05,0.002194748,0.03572788,0.0007896498,0.004208299,0.0003764751,0.002874193,2.779514E-05,0.005950386,2.556565E-05,0.00353286,0.008148486,0.0001942554,0.00236269,0.008384603,0.02219843,0.0038988,0.007587339,0.02066393,0.03286868,0.07409512,0.02326584,0.02137689,0.08204804,0.3865421,0.01711847,0.3836053,0.001654529,0.01428321,0.1168811,0.04494933,0.1537606,0.02696179,0.1074746,0.4606828,0.01942637,0.1607345,0.1262502,0.01222556,0.009385547,0.1262528,0.08518182,0.1433218,2.01556,0.06657803,0.03260789,0.2656074,0.1362,8.034607,9.844499,19.92619,17.58098,33.09728,11.66719,26.44652,60.03297
144,0.02009959,0.03910103,0.02801432,0.0120252,0.01334176,0.03824451,0.004131074,0.0008045116,0.03184448,0.02068266,0.0083441,0.001582378,0.03023566,0.01702707,0.2291607,0.002449933,0.02309697,0.01172698,0.006050329,0.006329934,3.243007E-05,0.02461111,2.45944E-05,0.002334204,0.03580535,0.0007855077,0.004205667,0.0003678382,0.002887822,2.780522E-05,0.005937381,2.752397E-05,0.003526666,0.008150731,0.0001992406,0.002528489,0.008382708,0.02187624,0.003891633,0.007585942,0.02133555,0.03358382,0.07442724,0.02328559,0.02138696,0.0840468,0.389899,0.01753634,0.3877176,0.001656986,0.01420718,0.1168035,0.0448451,0.1542305,0.02695065,0.1068016,0.4722677,0.01791594,0.1540909,0.137385,0.01630968,0.01019587,0.1346964,0.08763621,0.1442919,1.991835,0.06567181,0.03376452,0.2746716,0.1346392,8.26465,9.954456,19.72644,17.47391,32.39758,10.51433,25.79771,59.1702
145,0.02011304,0.03915266,0.02802374,0.0120222,0.01334224,0.03807241,0.004117246,0.0008012843,0.03185971,0.02068364,0.008277092,0.001582011,0.0303022,0.01723931,0.2308557,0.002471624,0.02314752,0.01194851,0.005986637,0.006289207,2.314232E-05,0.0242017,2.161068E-05,0.002382998,0.03587184,0.0007600538,0.004180812,0.0003541916,0.002842055,2.743725E-05,0.005920725,2.911799E-05,0.003525384,0.008061017,0.0001724504,0.002522315,0.00835079,0.02147234,0.003840048,0.007481828,0.02202791,0.03433623,0.07490473,0.02332937,0.02113842,0.08445085,0.3907633,0.01800566,0.3932534,0.001659235,0.01414583,0.1149654,0.04382232,0.1534392,0.02693734,0.1059405,0.4832902,0.01777567,0.1279051,0.1294291,0.02003397,0.009948274,0.1410646,0.08889991,0.1453771,1.97753,0.06029874,0.03450641,0.2801492,0.1313293,8.506733,9.988313,19.48166,17.32643,31.78445,9.605622,25.23709,57.66437
146,0.02012846,0.03920998,0.02803148,0.01201873,0.01334301,0.03784859,0.004103616,0.0007978061,0.03187906,0.02068336,0.008182715,0.001582457,0.03037925,0.01745393,0.2325758,0.002492901,0.02319611,0.01216796,0.005933657,0.006229614,1.69695E-05,0.02353336,1.806113E-05,0.002350237,0.03593535,0.0007306893,0.00414329,0.0003419748,0.002774401,2.664365E-05,0.005877234,3.041276E-05,0.003526879,0.007928473,0.0001434388,0.002463771,0.008308779,0.02102285,0.003756627,0.007321218,0.02271698,0.03507971,0.07542861,0.02338059,0.02077048,0.08382144,0.3904774,0.01846185,0.3995184,0.001661328,0.01408805,0.112426,0.04231883,0.1521555,0.02692361,0.1050352,0.4943319,0.01854488,0.1064046,0.1211253,0.02373436,0.009463801,0.1475166,0.09011713,0.1465939,1.963818,0.05295308,0.03507407,0.2840198,0.1277927,8.706514,9.966073,19.18879,17.1105,31.44705,9.107244,24.91822,56.20774
147,0.02013436,0.0392506,0.02803789,0.01201339,0.01334375,0.03773816,0.004090007,0.0007946589,0.0318937,0.02068217,0.008139854,0.0015821,0.03044798,0.01767069,0.2342959,0.002513713,0.02324345,0.01245235,0.005889389,0.006208824,1.393901E-05,0.02283549,1.44861E-05,0.002260979,0.03601745,0.0007185941,0.00412181,0.00034001,0.002738998,2.600128E-05,0.005845927,3.19956E-05,0.003529195,0.00781755,0.0001397168,0.002510297,0.008301903,0.02060388,0.003670105,0.007159899,0.02328629,0.03571632,0.07593285,0.02345833,0.02040904,0.08373057,0.3932595,0.01884798,0.4050259,0.001663697,0.0140261,0.1110504,0.0407483,0.1519001,0.02691058,0.1041401,0.5092384,0.01848608,0.0921756,0.1167207,0.02797115,0.00915647,0.1561207,0.0920282,0.1478725,1.935897,0.04641529,0.03549291,0.2860857,0.1257414,8.828113,9.942097,18.86916,16.81926,31.68438,9.157259,25.24763,55.27313
148,0.02013455,0.03927948,0.02804344,0.01200657,0.01334451,0.0376984,0.004075494,0.0007912003,0.03190244,0.02068044,0.008145917,0.001580768,0.03050709,0.01789031,0.2360112,0.002534336,0.02328935,0.01274834,0.00585153,0.006215069,1.128782E-05,0.0223582,1.134691E-05,0.002144349,0.03609717,0.0007257604,0.004125121,0.0003459299,0.002766417,2.59373E-05,0.005831617,3.438566E-05,0.003531358,0.00779534,0.0001802652,0.0027084,0.008315874,0.02024546,0.003603829,0.007064964,0.02372598,0.03626996,0.07639157,0.0235414,0.02034727,0.08576148,0.3974102,0.01916028,0.4086173,0.001666336,0.01395999,0.1110061,0.03960282,0.15216,0.026899,0.1033285,0.5249726,0.0160387,0.07620597,0.1083461,0.03059721,0.00857175,0.1649762,0.0941606,0.1490901,1.900455,0.0435181,0.03574947,0.2873601,0.1239856,8.926852,9.911076,18.6971,16.57586,32.33646,9.69644,25.98055,55.58619
149,0.02013374,0.03930381,0.0280484,0.01199916,0.01334552,0.03767181,0.004059624,0.0007870699,0.03190923,0.02067867,0.008167093,0.001579568,0.03057944,0.01811665,0.2378072,0.002553853,0.0233331,0.0130295,0.005820084,0.006226161,9.313928E-06,0.02214449,8.784777E-06,0.002024096,0.03617323,0.0007385458,0.004138268,0.0003525975,0.002803779,2.629751E-05,0.005818736,3.714345E-05,0.003532872,0.007837939,0.0002119417,0.002861754,0.008333781,0.01993234,0.003566027,0.007054058,0.02388645,0.03663444,0.07665602,0.0236244,0.02050893,0.08836143,0.4010445,0.01926623,0.4100967,0.001669405,0.01389449,0.1113018,0.03936141,0.152348,0.02689207,0.1029207,0.5386444,0.01145534,0.06155926,0.09798647,0.03197429,0.007895995,0.1730226,0.09632654,0.1502331,1.871315,0.04380008,0.03615584,0.2903549,0.1223122,8.995238,9.896022,18.77168,16.47187,32.82893,10.443,26.43678,56.95915
150,0.020136,0.03932936,0.02805407,0.01199854,0.01334783,0.03769571,0.004043345,0.0007829136,0.03192446,0.02067996,0.008212631,0.001580843,0.03071177,0.01835659,0.2398732,0.002572426,0.02337211,0.01282528,0.005833003,0.006249176,8.04294E-06,0.02220269,6.574118E-06,0.001849864,0.03624696,0.0007565496,0.004185991,0.0003621917,0.002856762,2.696407E-05,0.005825118,4.000865E-05,0.003535585,0.007911896,0.0002173842,0.002927546,0.008383862,0.01966082,0.003552187,0.007111189,0.02319536,0.036142,0.07640457,0.02371924,0.02074216,0.08809913,0.4013227,0.01881977,0.4079525,0.001673214,0.01383652,0.111844,0.03988936,0.153191,0.02689693,0.1033858,0.5277691,0.00791467,0.04613189,0.08524237,0.03149328,0.006988532,0.164571,0.09421164,0.1507021,1.879353,0.04630799,0.03707401,0.2914391,0.1218576,8.902054,9.9568,19.12414,16.56242,33.08061,11.27024,26.66273,58.22878
151,0.02014072,0.03936436,0.02806041,0.01200023,0.01335165,0.03774106,0.004021184,0.0007774491,0.03195145,0.02068295,0.008241586,0.00158348,0.03087896,0.01861165,0.2422074,0.002585112,0.02337809,0.0123582,0.00585643,0.006272863,6.684043E-06,0.02190914,4.522679E-06,0.001688393,0.03628725,0.0007704772,0.004229236,0.0003682011,0.002896178,2.744838E-05,0.005813914,4.275563E-05,0.003538967,0.007981053,0.0002072881,0.002911754,0.008407545,0.01941142,0.003551609,0.007200649,0.02224302,0.03519363,0.07609645,0.02380032,0.02088013,0.08565318,0.3993486,0.01816345,0.4037777,0.001677283,0.01377206,0.1123745,0.04082361,0.1530448,0.02691939,0.1042837,0.5091575,0.006685142,0.03491594,0.07294021,0.03010762,0.006091141,0.1504923,0.09040613,0.1484246,1.91112,0.04997619,0.03806096,0.2873133,0.1219776,8.704401,9.998722,19.55618,16.79031,33.23902,12.10598,26.7511,59.09338
152,0.02014775,0.0394112,0.02806619,0.01200305,0.01335662,0.03779339,0.003993121,0.0007707002,0.03198715,0.02068837,0.008246929,0.001586912,0.03106889,0.01887008,0.2447711,0.002592565,0.02335024,0.01183479,0.005873732,0.006291597,5.879156E-06,0.02176878,3.425994E-06,0.00155671,0.03627115,0.0007782104,0.004261647,0.0003705876,0.002915735,2.775939E-05,0.005793998,4.524611E-05,0.003542399,0.008025615,0.0001859281,0.002789648,0.008379887,0.01917094,0.003558489,0.007301143,0.02124678,0.03399071,0.07583388,0.02383989,0.02091323,0.08256868,0.3951273,0.01745198,0.3979385,0.001681353,0.01369172,0.1129102,0.04194067,0.1518464,0.02695638,0.1054192,0.4892758,0.007134873,0.0284801,0.06282629,0.02854709,0.00533661,0.1356373,0.08615734,0.1443553,1.96067,0.05437299,0.03880179,0.2767656,0.122294,8.422213,9.928267,19.94162,17.11535,33.37895,12.706,26.79232,59.68325
153,0.02015311,0.03945352,0.02807244,0.01200626,0.01336072,0.03789163,0.003972207,0.0007665043,0.03201224,0.02069551,0.008300135,0.001589501,0.0312508,0.01913346,0.2472346,0.002607427,0.02335167,0.01131776,0.005879126,0.006333839,7.369164E-06,0.02176425,3.956549E-06,0.001436971,0.03616911,0.000778424,0.004279024,0.0003716963,0.002909412,2.790347E-05,0.005804475,4.720622E-05,0.00354336,0.008044442,0.0001504132,0.00253089,0.008215765,0.01891423,0.0035716,0.007414208,0.02026371,0.03265357,0.07545166,0.02376292,0.02107954,0.07948531,0.3878311,0.01676084,0.3899544,0.001684362,0.01362708,0.1142872,0.04314587,0.1522934,0.02697945,0.1064065,0.4690688,0.00890691,0.02674868,0.05523726,0.02705207,0.004782612,0.1213816,0.08195793,0.1417892,2.017991,0.0596372,0.03994892,0.2574607,0.1236715,8.033793,9.735015,20.21616,17.47529,33.57532,12.88975,26.92781,60.09915
