TimeStep,"Blacktip Shark|Blacktip shark","Dusky Shark|Dusky shark","Sandbar Shark|Sandbar shark","Large Coastal Sharks|Large coastal sharks","Large Oceanic Sharks|Large oceanic sharks","Atlantic Sharpnose Shark|Atlantic sharpnose shark","Small Coastal Sharks|Small coastal sharks","Yellowfin Tuna|Yellowfin tuna","Bluefin Tuna|Bluefin tuna","Other Tunas|Other tunas",Billfish|Billfish,Swordfish|Swordfish,"Pelagic Coastal Piscivores|Pelagic coastal piscivores",Amberjack|Amberjack,Cobia|Cobia,"King Mackerel (0-1)|King mackerel (0-1yr)","King Mackerel (1+)|King mackerel (1+yr)","Spanish Mackerel (0-1)|Spanish mackerel (0-1yr)","Spanish Mackerel (1+)|Spanish mackerel (1+yr)",Skates-rays|Skates-rays,"Gag grouper (0-3yr)|Gag grouper (0-3yr)","Gag grouper (3+yr)|Gag grouper (3+yr)","Red grouper (0-3yr)|Red grouper (0-3yr)","Red grouper (3+yr)|Red grouper (3+yr)","Yellowedge grouper (0-3yr)|Yellowedge grouper (0-3yr)","Yellowedge grouper (3+yr)|Yellowedge grouper (3+yr)","Goliath grouper|Goliath grouper","Deep-water grouper|Deep-water grouper","Shallow-water grouper|Shallow-water grouper","Red snapper (0yr)|Red snapper (0yr)","Red snapper (1-2yr)|Red snapper (1-2yr)","Red snapper (3+yr)|Red snapper (3+yr)","Vermilion snapper|Vermilion snapper","Mutton snapper|Mutton snapper","Other snapper|Other snapper","Inshore coastal piscivores|Inshore coastal piscivores","Sea trout|Sea trout","Oceanic piscivores|Oceanic piscivores","Benthic piscivores|Benthic piscivores","Reef piscivores|Reef piscivores","Reef invertebrate feeders|Reef invertebrate feeders","Demersal coastal invertebrate feeders|Demersal coastal invertebrate feeders","Red drum|Red drum","Benthic coastal invertebrate feeders|Benthic coastal invertebrate feeders",Tilefish|Tilefish,"Gray triggerfish|Gray triggerfish","Coastal omnivores|Coastal omnivores","Reef omnivores|Reef omnivores","Surface pelagics|Surface pelagics",Sardine-herring-scad|Sardine-herring-scad,"Menhaden (0yr)|Menhaden (0yr)","Menhaden (1yr)|Menhaden (1yr)","Menhaden (2yr)|Menhaden (2yr)","Menhaden (3yr)|Menhaden (3yr)","Menhaden (4yr)|Menhaden (4yr)",Anchovy-silverside-killifish|Anchovy-silverside-killifish,Mullet|Mullet,Butterfish|Butterfish,Cephalopod|Cephalopod,"Pink shrimp|Pink shrimp","Brown shrimp|Brown shrimp","White shrimp|White shrimp",Crab|Crab,"Sessile epifauna|Sessile epifauna","Mobile epifauna|Mobile epifauna",Zooplankton|Zooplankton
399,0.0002936343,0.000416878,0.0001059724,0.001516926,2.430542E-05,0.002524035,0.0002148534,0.01625598,0.004361517,0.0695673,0.009223009,0.01110614,0.004676969,0.003579297,0.002064253,0,0.000160925,1.741919E-05,0.0001634934,7.267066E-05,0.0001881668,0.0008368131,0,0.002921221,1.151326E-09,0.0001395844,4.842771E-05,0.0004820525,0.001538723,0.0002413424,5.634319E-06,0.003130766,0.004587316,0.000515344,0.00228406,0.005383688,0.01530407,0.0005882192,0.002142869,0.0004168039,0.006574305,0.01592017,0.002447013,0.01752319,0.0002543228,0.007897015,0.009919602,0.0001035526,0.0004386932,0.0006412959,2.674311E-05,0.001609914,0.002388232,0.00118505,0.0001414223,3.335073E-07,0.01764043,0.002864037,0.0004950364,0.003947038,0.08656669,0.03279308,0.06884708,0.02588428,0.02967368,0.002419101
400,0.0002940092,0.0004203871,0.0001069443,0.00152059,2.436476E-05,0.002525392,0.0002145064,0.0162816,0.004420611,0.0698946,0.009319842,0.01114182,0.004818298,0.003561459,0.002066158,0,0.0001685195,2.003841E-05,0.0001821256,7.258735E-05,0.0001881575,0.0008441037,0,0.002893561,1.127046E-09,0.0001402241,4.881865E-05,0.0004800523,0.001527398,0.0002356997,5.769452E-06,0.003142951,0.004592734,0.0005131141,0.002244078,0.005578139,0.0157415,0.0005953758,0.002133656,0.0004043828,0.006512375,0.01615312,0.002515044,0.01778543,0.0002541355,0.007785723,0.009700961,0.0001007913,0.0004357908,0.0006688648,2.532363E-05,0.002152675,0.003093984,0.001396899,0.0001864359,3.534792E-07,0.01803263,0.002903922,0.0004873522,0.003775284,0.08461207,0.0329358,0.06856386,0.0261617,0.02933604,0.002327633
401,0.0002954517,0.0004239689,0.0001081321,0.001523939,2.442429E-05,0.002524418,0.0002139332,0.01630659,0.004476042,0.07023507,0.009404746,0.01117684,0.004941267,0.003553396,0.00207504,0,0.0001566388,2.116306E-05,0.0001956425,7.306711E-05,0.0001916623,0.0008538591,0,0.002896164,1.113908E-09,0.0001410633,4.925927E-05,0.0004782071,0.001536887,0.0002825836,6.149876E-06,0.003158678,0.004596344,0.0005116973,0.002223218,0.005722426,0.01615141,0.0006022032,0.002121499,0.0003985024,0.006665128,0.01639304,0.002565477,0.01799453,0.0002538916,0.007681157,0.009683815,9.900297E-05,0.0004346323,0.0006934898,2.235648E-05,0.002978329,0.00427909,0.001522685,0.0002278883,3.734569E-07,0.01849305,0.002940087,0.0004774425,0.003743872,0.0829367,0.03306461,0.06809978,0.02653218,0.02894326,0.002301062
402,0.0002980474,0.0004293179,0.0001097593,0.001527254,2.448453E-05,0.002549153,0.0002133297,0.01634471,0.004535865,0.07077479,0.009497834,0.01122052,0.005126449,0.003561277,0.002085712,0,0.0001481666,2.138202E-05,0.0002039581,7.353274E-05,0.0001962685,0.0008655147,0,0.00291243,1.113328E-09,0.0001415101,4.976403E-05,0.0004766822,0.001560586,0.0003297995,6.525616E-06,0.003174857,0.004610658,0.0005119738,0.002229405,0.005806249,0.01653701,0.0006086942,0.002116041,0.0003999757,0.006874452,0.01664224,0.002569468,0.01819468,0.0002538686,0.007590299,0.009725239,9.908444E-05,0.0004325828,0.0007163748,1.875955E-05,0.002628842,0.004271044,0.00117138,0.000201138,3.917992E-07,0.01902594,0.002967921,0.0004679095,0.003810013,0.08209208,0.0335074,0.06756756,0.02700303,0.02878861,0.002332759
403,0.0003005952,0.0004349722,0.0001114015,0.001531067,2.455053E-05,0.00257665,0.000213119,0.01642813,0.004580504,0.07155786,0.009557301,0.01128948,0.005009761,0.003591303,0.002093696,0,0.000163833,1.99443E-05,0.0001844494,7.382086E-05,0.000202797,0.000882476,0,0.002939394,1.133892E-09,0.0001430126,5.036039E-05,0.0004758893,0.001591395,0.0003359149,6.660146E-06,0.003200093,0.004635176,0.0005149474,0.002261427,0.005584147,0.01622006,0.0006028236,0.002116828,0.0004028447,0.006839968,0.01668869,0.002480513,0.01814769,0.0002541147,0.007515764,0.009775821,0.0001010199,0.0004318826,0.0006818926,1.657214E-05,0.003002042,0.0058252,0.001259416,0.0002454347,3.707524E-07,0.01843253,0.002967257,0.0004662082,0.004019462,0.08285392,0.03429963,0.06782871,0.02627885,0.02905202,0.00243785
404,0.0003012841,0.0004384573,0.000111804,0.001535097,2.462031E-05,0.002567635,0.000213018,0.01651373,0.004618351,0.07201743,0.009621004,0.01129999,0.00470631,0.003625649,0.002100453,0,0.0001746405,1.718997E-05,0.00016839,7.446831E-05,0.0002092001,0.000899296,0,0.002959278,1.148882E-09,0.0001444375,5.098962E-05,0.0004759054,0.001621611,0.0003111542,6.489887E-06,0.003215221,0.004669978,0.0005198049,0.002307164,0.005269192,0.01550672,0.0005915451,0.002125078,0.0004065297,0.006583261,0.01647599,0.002364684,0.01776276,0.0002545677,0.007452338,0.009883462,0.0001039883,0.0004326648,0.0006245414,1.709104E-05,0.002988919,0.007670878,0.001313484,0.0002834053,3.331073E-07,0.01743212,0.002929539,0.0004709546,0.004327425,0.08446638,0.03477607,0.06869306,0.02505801,0.0293609,0.002579984
405,0.0003004178,0.0004395829,0.0001117093,0.001539523,2.46934E-05,0.002548242,0.0002130305,0.01660195,0.004648869,0.07244017,0.009648508,0.01129716,0.004252912,0.003657047,0.002101096,0,0.0001707088,1.307029E-05,0.0001324719,7.573403E-05,0.0002145778,0.0009143871,0,0.002964831,1.157105E-09,0.0001459935,5.156012E-05,0.0004766258,0.001642256,0.0002678809,6.088275E-06,0.003212042,0.00471378,0.0005256627,0.002359103,0.004930964,0.01460722,0.0005799911,0.002139946,0.0004089761,0.006154289,0.01608526,0.002224485,0.01717069,0.0002552033,0.007393661,0.009990786,0.0001075443,0.000431444,0.0005608804,1.938747E-05,0.002454796,0.007932034,0.001133495,0.0002667651,2.920574E-07,0.01629387,0.00285199,0.0004822502,0.004701834,0.08590823,0.03444192,0.06963571,0.02369756,0.02919431,0.00270934
406,0.0003000477,0.0004397536,0.0001117057,0.001543828,2.476834E-05,0.002540167,0.0002130027,0.01668041,0.004689143,0.07278819,0.009680389,0.01130137,0.004039622,0.003690008,0.002106851,0,0.000165651,1.015142E-05,6.908917E-05,7.528165E-05,0.0002172981,0.0009243966,0,0.002935907,1.145987E-09,0.0001468752,5.173734E-05,0.0004784668,0.001636358,0.0001998739,5.464699E-06,0.003154453,0.00474956,0.0005321798,0.002411355,0.004603123,0.01360627,0.0005688744,0.002147546,0.000412782,0.005785185,0.0155277,0.002095925,0.01649719,0.0002561292,0.007323345,0.01016976,0.0001110174,0.0004318313,0.0005023283,2.204326E-05,0.001959244,0.007071436,0.0008799868,0.0002218641,2.519764E-07,0.01515413,0.00280795,0.0004981927,0.005108003,0.08721941,0.03156789,0.07115584,0.02233422,0.02793913,0.00278617
407,0.0002994448,0.0004403428,0.0001118642,0.0015478,2.484454E-05,0.002537897,0.0002127631,0.01674427,0.004746663,0.07302514,0.009718997,0.01132242,0.004014265,0.003703209,0.002114728,0,0.000164316,9.982718E-06,5.818031E-05,7.401659E-05,0.000220536,0.000934157,0,0.002925714,1.129359E-09,0.0001474752,5.178019E-05,0.0004810342,0.00164382,0.0001769503,4.853997E-06,0.003101795,0.00476323,0.0005384564,0.002460596,0.004560132,0.01338718,0.0005621907,0.002148976,0.0004186181,0.005749023,0.0150808,0.00207129,0.01606291,0.0002571198,0.007270179,0.01034879,0.0001142087,0.0004347367,0.0004832906,2.327282E-05,0.001889716,0.007804199,0.0008257497,0.0002160153,2.385675E-07,0.01528,0.002828675,0.0005080498,0.00550798,0.08879741,0.02940635,0.07287367,0.02220133,0.02744948,0.002803431
408,0.000156313,0.0004661879,9.921336E-05,0.001551488,2.104569E-05,0.002540315,0.0002121791,0.01677949,0.004812174,0.07321431,0.009768968,0.01135204,0.004139441,0.003474906,0.002169863,0,0.000171552,9.173475E-06,7.806014E-05,7.279729E-05,0.0002205283,0.0006073604,0,0.002636785,1.139321E-09,0.0001486699,2.952183E-05,0.0004829812,0.001656979,0.0002862401,4.924675E-06,0.001862908,0.004833114,0.0004296062,0.002490879,0.004705014,0.01371371,0.0005645414,0.002128868,0.0004239361,0.005944093,0.01515519,0.002111369,0.01610365,0.0002616226,0.005990456,0.01046159,0.0001161107,0.0004358143,0.0005039297,2.120397E-05,0.002385312,0.01077185,0.0009870677,0.000260146,2.492173E-07,0.0158824,0.002871005,0.0005125148,0.00542107,0.1169832,0.04412322,0.07637246,0.02311664,0.02753115,0.00276057
409,0.0001567973,0.0004679892,9.998062E-05,0.00155522,2.110512E-05,0.002580108,0.0002115888,0.01679756,0.004878907,0.0734161,0.009833353,0.01138538,0.004354388,0.003460392,0.002174316,0,0.0001682236,8.027926E-06,8.646404E-05,7.220961E-05,0.0002181921,0.00061601,0,0.002642609,1.132065E-09,0.0001497841,2.985422E-05,0.0004828023,0.001632916,0.0003066968,5.225756E-06,0.001881755,0.004836078,0.0004316631,0.002482824,0.004921104,0.01420258,0.0005704692,0.002111663,0.0004219864,0.006152909,0.01528871,0.002178274,0.01635294,0.0002614563,0.005981571,0.01035892,0.0001158114,0.0004346713,0.0005391415,1.676434E-05,0.002088791,0.01052401,0.000913955,0.0002486591,2.680094E-07,0.01633445,0.002922557,0.000516856,0.005078471,0.1148143,0.04552579,0.07557745,0.02424934,0.02771586,0.002674409
410,0.0001571833,0.0004722754,0.0001019906,0.001559494,2.11628E-05,0.002646713,0.0002114419,0.01681782,0.004945096,0.07371341,0.009918117,0.01142005,0.004690042,0.003456111,0.002165848,0,0.0001815478,7.173529E-06,8.502109E-05,7.270663E-05,0.0002098843,0.0006206142,0,0.002607914,1.097977E-09,0.0001499241,3.000649E-05,0.0004802895,0.001578095,0.0002549881,5.123329E-06,0.001893402,0.00482036,0.0004267093,0.002424662,0.005044839,0.01442853,0.0005774443,0.002111092,0.0004124522,0.006164304,0.01523986,0.002257485,0.01663121,0.0002612725,0.005981902,0.01003006,0.0001124768,0.0004289536,0.000577005,1.323848E-05,0.001691865,0.009381755,0.0008552259,0.0002321129,2.811088E-07,0.01623902,0.002984802,0.0005239499,0.004491569,0.1113848,0.0468193,0.07293479,0.02533204,0.02756195,0.002560739
411,0.0001568557,0.0004773891,0.0001036596,0.001564094,2.121918E-05,0.002706557,0.0002115773,0.01684442,0.005008629,0.07404704,0.01000646,0.01145371,0.005029082,0.003443005,0.002151741,0,0.0001981282,6.789144E-06,8.804261E-05,7.28109E-05,0.0001976344,0.0006212479,0,0.002554289,1.043151E-09,0.0001489242,3.001021E-05,0.0004771704,0.001514643,0.0001982535,4.811111E-06,0.001895163,0.004756713,0.0004163238,0.002334949,0.005190386,0.01470836,0.0005841563,0.002111456,0.0004004201,0.006083923,0.01506629,0.002337152,0.01685098,0.000260715,0.005982156,0.009677262,0.0001072572,0.0004217129,0.0006163329,8.622535E-06,0.001002503,0.005911261,0.0005311936,0.0001653981,2.972541E-07,0.01616675,0.003051229,0.0005273875,0.003804191,0.1075786,0.04750855,0.06972003,0.02623574,0.02690479,0.002460358
412,0.00015551,0.0004818004,0.0001041903,0.001568657,2.127456E-05,0.002706764,0.0002116427,0.0168722,0.005072176,0.0743942,0.01009289,0.01148915,0.00508985,0.003434229,0.002137194,0,0.0001910803,6.668825E-06,9.189727E-05,7.216291E-05,0.0001896213,0.0006245843,0,0.002515613,1.003575E-09,0.0001475686,3.012112E-05,0.0004743514,0.001466688,0.0001812881,4.750004E-06,0.001908935,0.004707552,0.0004068702,0.002249317,0.005378906,0.01507631,0.0005907272,0.002110985,0.0003872269,0.005976496,0.01506419,0.00240801,0.01709248,0.0002600153,0.005979594,0.009388674,0.0001020914,0.0004163392,0.0006475071,7.470619E-06,0.0006811756,0.004637913,0.000429992,0.0001198029,3.161838E-07,0.01633655,0.003114873,0.0005225896,0.003250424,0.1047932,0.04788758,0.06798393,0.02679643,0.02642404,0.002373485
413,0.0001552513,0.0004862582,0.0001047957,0.001572799,2.132979E-05,0.002655333,0.0002113573,0.01690247,0.005137002,0.07479898,0.01017874,0.01152768,0.005042318,0.003435747,0.002138381,0,0.000134349,6.083686E-06,9.616897E-05,7.174081E-05,0.0001882771,0.0006309771,0,0.002502209,9.741979E-10,0.0001453626,3.03735E-05,0.0004720796,0.001447109,0.0002253482,5.047181E-06,0.00193138,0.004678311,0.0003997716,0.002183599,0.005534773,0.01543796,0.0005971115,0.002109394,0.0003802221,0.006100171,0.01518803,0.002447091,0.01730755,0.0002594735,0.005974283,0.009344841,9.769229E-05,0.0004152033,0.0006705612,7.808982E-06,0.0007290862,0.005464699,0.0005238663,0.0001241829,3.355921E-07,0.01661765,0.003171638,0.0005115336,0.002924602,0.1020929,0.04798345,0.06711054,0.02716805,0.02606668,0.002322389
414,0.0001555292,0.0004920048,0.0001057329,0.001576822,2.138536E-05,0.002627694,0.0002109539,0.01694453,0.005203361,0.07542676,0.01027944,0.01156917,0.005063964,0.003439689,0.002140689,0,0.0001220827,5.478693E-06,0.0001019492,7.174929E-05,0.000190693,0.000639997,0,0.002515037,9.793917E-10,0.0001438791,3.074075E-05,0.0004703246,0.001452915,0.0002915744,5.455432E-06,0.001956407,0.004664564,0.0003954453,0.002152583,0.005647754,0.01576452,0.0006028885,0.002106938,0.0003815885,0.006318481,0.01535011,0.002453266,0.01747089,0.0002590281,0.005970394,0.009367244,9.522209E-05,0.0004142431,0.000691182,1.036624E-05,0.0009187852,0.006404316,0.0007181897,0.0001710667,3.524532E-07,0.01698264,0.003217185,0.0004987998,0.002831368,0.09987351,0.04826677,0.06643778,0.02756155,0.02586637,0.002335243
415,0.0001559364,0.0004991305,0.000106783,0.001581172,2.144503E-05,0.002620567,0.0002107832,0.01703454,0.00527967,0.07635818,0.01035659,0.01163851,0.00504619,0.003462351,0.002148001,0,0.0001300865,6.068674E-06,0.0001209685,7.185443E-05,0.0001980027,0.0006524366,0,0.002538663,1.019952E-09,0.0001432138,3.118953E-05,0.0004693711,0.001473046,0.0003156296,5.705459E-06,0.001984126,0.004670338,0.0003943734,0.002156655,0.005468611,0.01556776,0.0005982645,0.002109902,0.0003849716,0.006410617,0.01542938,0.002379613,0.01749259,0.0002589253,0.005971815,0.009419046,9.534907E-05,0.0004147948,0.0006685467,1.622109E-05,0.001256981,0.007476498,0.001024078,0.0002339312,3.410289E-07,0.01660928,0.003242883,0.0004930659,0.002936487,0.09907781,0.04923896,0.06641911,0.02695287,0.02607025,0.002414131
416,0.0001548028,0.0004996465,0.000106812,0.001586191,2.151133E-05,0.002589379,0.0002107787,0.01714212,0.005269982,0.07696755,0.01030029,0.01167811,0.004484309,0.003510438,0.002145236,0,0.0001463439,6.823633E-06,0.0001306806,7.234401E-05,0.0002055151,0.0006649479,0,0.002556099,1.057187E-09,0.0001423803,3.169387E-05,0.0004690675,0.001497059,0.0003157795,5.889463E-06,0.00201082,0.004693994,0.0003947139,0.002177347,0.0051776,0.01507542,0.0005882984,0.002121021,0.0003875759,0.006151616,0.01540642,0.002268758,0.01737307,0.000259269,0.005977715,0.009478721,9.676639E-05,0.0004139656,0.0006049224,2.726139E-05,0.001647046,0.007643993,0.001301137,0.0002201635,3.149632E-07,0.01581948,0.003201928,0.0004933262,0.00313064,0.09949621,0.05065709,0.06677005,0.0258846,0.02666951,0.002539467
417,0.0001542109,0.0004977238,0.0001067478,0.001592375,2.158626E-05,0.002559025,0.0002109186,0.01725033,0.00519661,0.07744303,0.01023307,0.01162942,0.004220503,0.003544121,0.002138974,0,0.0001735673,7.117231E-06,0.0001241232,7.362514E-05,0.0002129667,0.0006774521,0,0.002570644,1.105741E-09,0.0001421569,3.221441E-05,0.0004692611,0.001522226,0.0003007279,5.924816E-06,0.002033415,0.004727354,0.0003970778,0.002214044,0.00486407,0.01441194,0.0005782667,0.002133853,0.0003881582,0.005789878,0.01529023,0.002151251,0.01709526,0.000259756,0.0059895,0.009531109,9.939278E-05,0.0004102264,0.0005506238,4.528763E-05,0.002354182,0.007640979,0.001620841,0.0002239564,2.864622E-07,0.01495376,0.003117062,0.0004999695,0.003418523,0.1003651,0.05173498,0.06725701,0.02469234,0.02724369,0.002666325
418,0.0001537724,0.0004959513,0.0001063655,0.001597752,2.165596E-05,0.002532247,0.0002109044,0.01733252,0.005226098,0.07779063,0.01023775,0.01158772,0.003823266,0.003553194,0.00213883,0,0.0002050213,8.395032E-06,0.0001297532,7.305621E-05,0.0002181568,0.0006881657,0,0.002577046,1.151132E-09,0.0001436277,3.258415E-05,0.0004707689,0.001531304,0.0002359915,5.410932E-06,0.002027455,0.004755602,0.0004014705,0.002260503,0.004547626,0.01352349,0.0005680173,0.002137243,0.0003910694,0.005409681,0.0148596,0.002030474,0.01641303,0.0002599979,0.005994423,0.009674381,0.0001026335,0.0004098695,0.0004902549,6.385843E-05,0.003022654,0.007248174,0.00180942,0.0002235126,2.528092E-07,0.01399756,0.003054441,0.0005116116,0.003802017,0.1010956,0.04908023,0.06853085,0.0233296,0.02687598,0.002765653
419,0.0001532676,0.0004958684,0.0001063552,0.001602366,2.172471E-05,0.002518535,0.0002105943,0.01739944,0.005305734,0.07807428,0.01029546,0.01159295,0.003786537,0.003546585,0.00214539,0,0.0002309723,1.245413E-05,0.0001010361,7.123804E-05,0.0002225437,0.0006978953,0,0.002598179,1.171973E-09,0.0001445323,3.28729E-05,0.0004724547,0.001547115,0.0002264229,4.930589E-06,0.002021063,0.004772533,0.0004063341,0.002306145,0.004513331,0.01329799,0.0005627525,0.00213517,0.0003967752,0.005386434,0.01445692,0.002006776,0.01586144,0.000260152,0.006005323,0.00984899,0.0001058408,0.0004135068,0.0004743094,7.200105E-05,0.003986914,0.007368152,0.002090909,0.0002270238,2.379964E-07,0.01410288,0.003075747,0.0005162638,0.004205172,0.1021126,0.04649549,0.06999668,0.02319132,0.0269172,0.002808522
420,0.0001529073,0.000462972,0.0001120992,0.001606559,2.538775E-05,0.002526619,0.0002099388,0.01742611,0.005404823,0.07822879,0.01035424,0.01161916,0.003923239,0.003868504,0.002071446,0,0.0002700297,1.483864E-05,0.0001193956,6.993227E-05,0.0002211614,0.0006204794,0,0.00278407,1.198008E-09,0.0001461731,3.325389E-05,0.000473311,0.001561383,0.0002953381,7.431562E-06,0.002612279,0.004814459,0.0004539521,0.002331412,0.004663584,0.01359652,0.0005658018,0.002117249,0.0004018319,0.005591627,0.01451253,0.002043649,0.01584063,0.0002606115,0.005714477,0.009961633,0.0001077452,0.0004162726,0.0004964047,7.399053E-05,0.00455188,0.007880587,0.002298855,0.0002261143,2.470074E-07,0.01467426,0.003124292,0.0005174032,0.003921519,0.1046862,0.05556733,0.0702351,0.02420179,0.02739341,0.002788323
421,0.0001528996,0.0004642987,0.0001125976,0.001610761,2.546188E-05,0.002552109,0.0002092863,0.01743884,0.005504658,0.07842501,0.01043153,0.01165377,0.004103232,0.003853538,0.002075616,0,0.0003128935,1.348384E-05,0.0001511932,6.923664E-05,0.0002177996,0.0006280041,0,0.002786135,1.20341E-09,0.000147201,3.359812E-05,0.0004731663,0.001545953,0.0002952327,7.766931E-06,0.00262863,0.00482385,0.0004554822,0.002326506,0.004880935,0.01405976,0.0005718837,0.00210403,0.0004000967,0.005813645,0.01467113,0.002105063,0.01604758,0.0002601572,0.005731159,0.009922815,0.0001076156,0.0004178733,0.0005318763,7.337992E-05,0.005408667,0.009558413,0.002854659,0.0002672584,2.646657E-07,0.01530219,0.003181566,0.0005178866,0.00375831,0.1042281,0.05678721,0.07053602,0.02528889,0.02790854,0.002684866
422,0.0001530151,0.0004676037,0.0001142646,0.001615386,2.553449E-05,0.002604953,0.0002089872,0.01745105,0.005597337,0.07866731,0.01052121,0.01169051,0.004370675,0.00384232,0.002074535,0,0.0003691574,1.207484E-05,0.0001646768,6.949806E-05,0.0002083765,0.0006329935,0,0.002759806,1.186281E-09,0.0001477605,3.372885E-05,0.0004720009,0.001500139,0.0002501107,7.647013E-06,0.002635535,0.004826039,0.0004513483,0.002284627,0.005084236,0.0145081,0.000578636,0.002103306,0.000391713,0.005883114,0.0146435,0.00218036,0.0163579,0.0002597997,0.005749688,0.009640885,0.0001052459,0.0004145325,0.0005713929,7.629531E-05,0.005283161,0.008881181,0.002817353,0.0002623037,2.829032E-07,0.01550622,0.003242739,0.0005203663,0.003403998,0.1026187,0.05806091,0.06885143,0.02626968,0.0279632,0.002548127
423,0.0001530903,0.0004715678,0.0001157423,0.001620339,2.56062E-05,0.002669867,0.0002089508,0.01747082,0.005682744,0.07895409,0.01061285,0.01172739,0.004715152,0.003839759,0.002069029,0,0.0004906589,1.207795E-05,0.0001745597,6.989245E-05,0.0001962941,0.0006348786,0,0.002699002,1.141749E-09,0.0001467557,3.378396E-05,0.0004706113,0.001446675,0.0002032358,7.353913E-06,0.002638104,0.00481166,0.0004428667,0.002219971,0.005300672,0.01491521,0.0005855064,0.002112424,0.0003794,0.00579867,0.01457443,0.002259471,0.01666845,0.0002595418,0.005765603,0.009309147,0.0001011916,0.0004100457,0.0006126388,8.134003E-05,0.006811473,0.009911123,0.003577813,0.0003364595,3.041613E-07,0.01560877,0.003302832,0.0005191068,0.002980316,0.1006006,0.05873668,0.06693418,0.02697346,0.02777173,0.002434654
424,0.0001524395,0.0004753321,0.0001164606,0.001625208,2.567727E-05,0.002669225,0.000208878,0.01749811,0.005766665,0.07930038,0.01070088,0.01177025,0.004778331,0.003821948,0.002069108,0,0.0005430408,1.278571E-05,0.0001841072,6.90695E-05,0.0001851029,0.0006348476,0,0.002634154,1.084358E-09,0.0001454154,3.371589E-05,0.0004692141,0.001392123,0.0001660063,6.953873E-06,0.002640437,0.004766046,0.0004311105,0.002141127,0.005513315,0.01531776,0.0005920139,0.002116371,0.000369301,0.005822673,0.01444133,0.002331266,0.01694827,0.0002591458,0.0057768,0.009093492,9.639386E-05,0.0004082276,0.0006447881,8.980418E-05,0.008301878,0.01241436,0.003877478,0.0003963814,3.254842E-07,0.01594176,0.003355981,0.000510264,0.002598383,0.0988266,0.05887483,0.06535057,0.02742347,0.02734975,0.002375511
425,0.0001525985,0.000479687,0.0001174671,0.001629818,2.57494E-05,0.002630639,0.0002085642,0.0175417,0.005845832,0.07978161,0.01078462,0.0118139,0.004830308,0.003803946,0.002079704,0,0.0005727548,1.303873E-05,0.0001870982,6.863409E-05,0.0001801182,0.0006396081,0,0.002616187,1.054916E-09,0.0001443221,3.378249E-05,0.0004680295,0.001370373,0.0002086131,7.199644E-06,0.002660495,0.004733848,0.000422156,0.002083039,0.00564589,0.01568681,0.0005976706,0.002114128,0.000370263,0.00603332,0.01456776,0.002375432,0.01718534,0.0002587794,0.005785577,0.00908289,9.245205E-05,0.0004090118,0.0006696514,9.864612E-05,0.008764801,0.01219092,0.003690563,0.0004351343,3.433115E-07,0.01632596,0.003402265,0.0004969731,0.002470624,0.09723335,0.0586866,0.06462516,0.02772989,0.0270733,0.002350274
426,0.0001544743,0.0004849536,0.0001195873,0.001634324,2.582332E-05,0.00263782,0.0002081545,0.01759763,0.005923176,0.08028758,0.01086452,0.01185045,0.004974333,0.003798217,0.002099383,0,0.0005066167,1.411492E-05,0.0001941768,6.929008E-05,0.0001808579,0.0006483808,0,0.002627682,1.063188E-09,0.000143412,3.407606E-05,0.000467231,0.001381623,0.0002783634,7.658796E-06,0.002684149,0.004722193,0.0004172352,0.002065386,0.005612773,0.0158963,0.000601655,0.002114402,0.0003750661,0.006296769,0.01474498,0.00237509,0.01732389,0.0002586322,0.005794785,0.009095523,9.101596E-05,0.0004098479,0.0006940737,0.0001109766,0.008114073,0.01201942,0.003278451,0.0004686072,3.588326E-07,0.01667937,0.00344854,0.0004871628,0.002513781,0.09599012,0.05861463,0.06388582,0.0275879,0.02681219,0.00236322
427,0.0001561306,0.0004920979,0.0001216457,0.001639487,2.590275E-05,0.002653763,0.000208084,0.01769811,0.006000698,0.08122396,0.01094997,0.01192609,0.00466574,0.003826606,0.002117858,0,0.0004792082,1.62568E-05,0.0001767144,7.000109E-05,0.0001889029,0.0006610136,0,0.002647842,1.11451E-09,0.0001427264,3.451138E-05,0.0004672076,0.001406706,0.0003028874,7.815172E-06,0.00271395,0.004735837,0.000417215,0.002084011,0.005347037,0.01549739,0.0005930385,0.002124873,0.0003791747,0.006208615,0.01470473,0.002290473,0.01716869,0.0002588965,0.005806144,0.009086251,9.221063E-05,0.0004101106,0.00063797,0.0001253975,0.006993173,0.01185924,0.002653468,0.0004657194,3.320587E-07,0.01599822,0.003443393,0.0004836797,0.002669934,0.09621318,0.05884894,0.06413767,0.02662903,0.02696733,0.002436605
